               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.18706,            0.010292,                   0,            0.015639,            0.047619,           0.0054658,           0.0011234,              0.1835,           0.0069783,                   0,             0.00014,             0.00014,             0.09874
                   1,             0.18668,            0.011637,                   0,            0.009362,            0.083333,           0.0052449,          0.00096773,             0.18341,            0.006677,                   0,          0.00028997,          0.00028997,             0.09739
                   2,             0.18105,            0.016633,                   0,            0.010717,             0.02381,            0.003521,          0.00080995,             0.18186,           0.0071372,                   0,          0.00043985,          0.00043985,             0.09604
                   3,             0.18207,            0.016487,                   0,            0.013103,             0.02381,           0.0026805,          0.00046888,              0.1803,           0.0072033,                   0,          0.00058953,          0.00058953,             0.09469
                   4,             0.18156,             0.01252,                   0,           0.0091351,            0.020833,            0.001877,           0.0002749,             0.17993,           0.0074174,                   0,          0.00073896,          0.00073896,            0.093339
                   5,             0.18212,            0.015003,                   0,            0.010313,            0.017857,           0.0021819,          0.00037228,             0.18056,           0.0071053,                   0,          0.00088805,          0.00088805,            0.091988
                   6,             0.18211,            0.013938,                   0,           0.0096884,             0.02381,            0.002594,          0.00048388,              0.1798,           0.0072496,                   0,           0.0010367,           0.0010367,            0.090637
                   7,             0.18181,            0.015784,                   0,           0.0072776,            0.017857,           0.0028299,          0.00053778,             0.17853,            0.007044,                   0,           0.0011849,           0.0011849,            0.089285
                   8,             0.18224,            0.015471,                   0,           0.0055147,            0.017857,           0.0019377,          0.00031315,              0.1785,            0.007201,                   0,           0.0013325,           0.0013325,            0.087932
                   9,             0.17862,            0.015355,                   0,           0.0081321,             0.02381,           0.0028895,          0.00065043,             0.17804,           0.0069038,                   0,           0.0014794,           0.0014794,            0.086579
                  10,             0.17746,            0.016147,                   0,            0.006965,            0.017857,           0.0017832,          0.00030171,             0.17667,           0.0073205,                   0,           0.0016257,           0.0016257,            0.085226
                  11,             0.17564,            0.019816,                   0,           0.0074743,            0.014881,           0.0024994,           0.0004224,             0.17636,           0.0075659,                   0,           0.0017711,           0.0017711,            0.083871
                  12,             0.17594,            0.017108,                   0,           0.0054564,            0.014881,           0.0014244,           0.0003779,             0.17519,           0.0081106,                   0,           0.0019156,           0.0019156,            0.082516
                  13,             0.17679,            0.019829,                   0,           0.0061034,            0.011905,           0.0019472,          0.00047357,             0.17405,           0.0087716,                   0,           0.0020592,           0.0020592,            0.081159
                  14,             0.17203,            0.025988,                   0,            0.011953,            0.011905,           0.0020281,          0.00037495,             0.17285,           0.0097901,                   0,           0.0022018,           0.0022018,            0.079802
                  15,             0.17068,            0.025427,                   0,            0.005485,            0.047619,           0.0028376,          0.00063174,             0.17221,            0.010626,                   0,           0.0023432,           0.0023432,            0.078443
                  16,             0.17181,            0.021663,                   0,           0.0083585,            0.014881,           0.0021599,          0.00033554,             0.17087,            0.010588,                   0,           0.0024835,           0.0024835,            0.077083
                  17,             0.17094,            0.024213,                   0,           0.0061547,            0.014881,           0.0019724,          0.00038301,             0.17021,            0.011114,                   0,           0.0026225,           0.0026225,            0.075723
                  18,             0.16882,            0.024659,                   0,            0.015725,           0.0089286,           0.0021837,          0.00040441,             0.16948,            0.011642,                   0,           0.0027602,           0.0027602,             0.07436
                  19,             0.16624,            0.025654,                   0,           0.0037865,            0.029762,           0.0017339,          0.00037673,             0.16933,             0.01291,                   0,           0.0028965,           0.0028965,            0.072997
                  20,             0.16718,            0.025699,                   0,           0.0043438,             0.03869,           0.0022663,          0.00051742,             0.16742,            0.013375,                   0,           0.0030314,           0.0030314,            0.071631
                  21,             0.16435,            0.025917,                   0,           0.0067472,            0.056548,           0.0033838,          0.00069927,             0.16666,            0.013533,                   0,           0.0031648,           0.0031648,            0.070265
                  22,             0.16624,            0.031115,                   0,           0.0063403,            0.053571,           0.0032059,          0.00055995,             0.16583,            0.014037,                   0,           0.0032965,           0.0032965,            0.068896
                  23,             0.16256,            0.027925,                   0,            0.010212,              0.0625,           0.0045717,          0.00087497,             0.16473,            0.014059,                   0,           0.0034266,           0.0034266,            0.067527
                  24,             0.16146,            0.029651,                   0,            0.019854,            0.029762,           0.0050742,          0.00087061,             0.16373,            0.014326,                   0,            0.003555,            0.003555,            0.066155
                  25,             0.16235,            0.033792,                   0,            0.020877,            0.035714,           0.0046609,          0.00074144,             0.16257,             0.01474,                   0,           0.0036815,           0.0036815,            0.064782
                  26,             0.16001,            0.031423,                   0,            0.022361,            0.047619,           0.0050579,          0.00088941,             0.16189,             0.01495,                   0,           0.0038063,           0.0038063,            0.063406
                  27,             0.15844,            0.034836,                   0,            0.025993,             0.03869,           0.0070452,           0.0012826,             0.16189,            0.015256,                   0,           0.0039291,           0.0039291,            0.062029
                  28,             0.16132,            0.025927,                   0,            0.024833,            0.035714,           0.0059337,           0.0011061,              0.1613,            0.015459,                   0,             0.00405,             0.00405,             0.06065
                  29,             0.16151,            0.026272,                   0,            0.051363,            0.029762,           0.0078424,           0.0014311,             0.16081,            0.015854,                   0,           0.0041688,           0.0041688,            0.059269
                  30,             0.16009,            0.035819,                   0,            0.019482,            0.059524,             0.01371,           0.0021929,             0.15942,            0.016888,                   0,           0.0042855,           0.0042855,            0.057886
                  31,             0.16067,            0.026667,                   0,            0.017101,            0.077381,            0.011932,           0.0019771,             0.15881,            0.016725,                   0,           0.0044002,           0.0044002,              0.0565
                  32,             0.15909,            0.028639,                   0,            0.019233,              0.1131,           0.0096324,           0.0019584,             0.15785,            0.017075,                   0,           0.0045126,           0.0045126,            0.055113
                  33,             0.15816,            0.030329,                   0,            0.020294,            0.053571,           0.0077032,           0.0014073,             0.15731,            0.016886,                   0,           0.0046228,           0.0046228,            0.053723
                  34,             0.15691,            0.027848,                   0,            0.021873,            0.074405,           0.0083055,           0.0016367,             0.15687,            0.016928,                   0,           0.0047307,           0.0047307,            0.052331
                  35,             0.15863,            0.025953,                   0,            0.032933,            0.068452,            0.012132,           0.0024942,             0.15615,             0.01694,                   0,           0.0048362,           0.0048362,            0.050936
                  36,             0.15778,            0.027341,                   0,            0.032933,            0.068452,            0.012132,           0.0024942,             0.15615,            0.016933,                   0,           0.0049394,           0.0049394,            0.049539
                  37,               0.155,            0.026589,                   0,            0.035389,            0.092262,            0.013953,           0.0028254,             0.15545,            0.016964,                   0,           0.0050401,           0.0050401,             0.04814
                  38,             0.15726,            0.021383,                   0,            0.030891,            0.098214,            0.012804,           0.0025946,             0.15484,            0.017158,                   0,           0.0051384,           0.0051384,            0.046738
                  39,             0.15282,            0.025671,                   0,            0.033878,            0.095238,            0.014857,           0.0029426,             0.15456,            0.017277,                   0,           0.0052342,           0.0052342,            0.045334
                  40,             0.15183,            0.027938,                   0,            0.034654,             0.15476,            0.015877,           0.0030787,             0.15411,            0.017236,                   0,           0.0053274,           0.0053274,            0.043927
                  41,             0.15255,            0.030065,                   0,            0.034654,             0.15476,            0.015877,           0.0030787,             0.15411,            0.017209,                   0,            0.005418,            0.005418,            0.042518
                  42,              0.1538,            0.022396,                   0,            0.051157,             0.14286,             0.02425,           0.0047195,             0.15427,             0.01697,                   0,            0.005506,            0.005506,            0.041106
                  43,             0.15408,            0.024288,                   0,             0.04783,              0.1369,             0.02197,           0.0043523,             0.15354,            0.017272,                   0,           0.0055913,           0.0055913,            0.039691
                  44,             0.15168,            0.023653,                   0,             0.04783,              0.1369,             0.02197,           0.0043523,             0.15354,            0.017287,                   0,            0.005674,            0.005674,            0.038274
                  45,             0.15462,            0.021939,                   0,            0.045499,             0.19643,            0.021521,           0.0044435,             0.15202,            0.017703,                   0,           0.0057539,           0.0057539,            0.036854
                  46,             0.15436,            0.028005,                   0,            0.062745,             0.17857,             0.03071,           0.0059765,              0.1519,            0.017235,                   0,           0.0058311,           0.0058311,            0.035431
                  47,             0.14954,            0.026556,                   0,            0.062745,             0.17857,             0.03071,           0.0059765,              0.1519,            0.017268,                   0,           0.0059056,           0.0059056,            0.034006
                  48,             0.15654,            0.020925,                   0,            0.070684,             0.15179,            0.033581,           0.0073613,              0.1516,            0.016854,                   0,           0.0059772,           0.0059772,            0.032577
                  49,             0.15213,            0.027885,                   0,            0.051874,             0.16369,            0.025759,           0.0059961,              0.1519,            0.016863,                   0,            0.006046,            0.006046,            0.031146
                  50,              0.1524,            0.025101,                   0,            0.051874,             0.16369,            0.025759,           0.0059961,              0.1519,            0.016865,                   0,            0.006112,            0.006112,            0.029712
                  51,             0.15272,            0.024871,                   0,            0.059081,             0.16667,            0.031109,           0.0073419,              0.1523,            0.017051,                   0,           0.0061751,           0.0061751,            0.028275
                  52,             0.15064,            0.026161,                   0,            0.059081,             0.16667,            0.031109,           0.0073419,              0.1523,            0.017057,                   0,           0.0062354,           0.0062354,            0.026835
                  53,             0.15376,            0.022846,                   0,            0.065643,             0.14881,            0.033124,           0.0060542,             0.15157,            0.016781,                   0,           0.0062928,           0.0062928,            0.025393
                  54,             0.15205,            0.025349,                   0,            0.065643,             0.14881,            0.033124,           0.0060542,             0.15157,             0.01677,                   0,           0.0063474,           0.0063474,            0.023947
                  55,             0.14962,            0.029902,                   0,            0.074914,             0.14881,            0.034398,           0.0075934,             0.15143,            0.016995,                   0,            0.006399,            0.006399,            0.022499
                  56,              0.1522,            0.024678,                   0,            0.071393,             0.11012,            0.033529,           0.0082274,               0.151,            0.017078,                   0,           0.0064478,           0.0064478,            0.021048
                  57,             0.15176,            0.024114,                   0,            0.071393,             0.11012,            0.033529,           0.0082274,               0.151,            0.017056,                   0,           0.0064936,           0.0064936,            0.019594
                  58,             0.15298,            0.023533,                   0,            0.073253,             0.13095,            0.039798,           0.0083859,             0.15044,            0.017183,                   0,           0.0065366,           0.0065366,            0.018137
                  59,              0.1533,            0.020678,                   0,            0.073253,             0.13095,            0.039798,           0.0083859,             0.15044,            0.017188,                   0,           0.0065766,           0.0065766,            0.016677
                  60,             0.14974,            0.026661,                   0,              0.0756,             0.12798,            0.039241,           0.0077149,             0.15032,            0.017087,                   0,           0.0066138,           0.0066138,            0.015214
                  61,             0.15178,            0.023939,                   0,              0.0756,             0.12798,            0.039241,           0.0077149,             0.15032,            0.017101,                   0,            0.006648,            0.006648,            0.013748
                  62,              0.1524,            0.023142,                   0,            0.074861,              0.1369,            0.034732,           0.0079172,             0.14991,             0.01707,                   0,           0.0066794,           0.0066794,            0.012279
                  63,             0.15278,            0.020693,                   0,            0.074861,              0.1369,            0.034732,           0.0079172,             0.14991,            0.017068,                   0,            0.006708,            0.006708,            0.010808
                  64,             0.15262,            0.022836,                   0,            0.073313,             0.13988,            0.030612,           0.0067306,              0.1498,            0.016814,                   0,           0.0067337,           0.0067337,           0.0093337
                  65,              0.1507,            0.023376,                   0,            0.073313,             0.13988,            0.030612,           0.0067306,              0.1498,            0.016796,                   0,           0.0067565,           0.0067565,           0.0078565
                  66,             0.15008,            0.021798,                   0,             0.15695,            0.074405,            0.033304,           0.0074296,             0.14875,             0.01655,                   0,           0.0067495,           0.0067495,           0.0067495
                  67,             0.15076,            0.022548,                   0,             0.15695,            0.074405,            0.033304,           0.0074296,             0.14875,            0.016578,                   0,           0.0067495,           0.0067495,           0.0067495
                  68,             0.15183,            0.020935,                   0,             0.15695,            0.074405,            0.033304,           0.0074296,             0.14875,            0.016574,                   0,           0.0066671,           0.0066671,           0.0066671
                  69,             0.15185,            0.022186,                   0,             0.09981,             0.12202,            0.033151,           0.0068065,             0.14872,            0.016611,                   0,           0.0065843,           0.0065843,           0.0065843
                  70,              0.1536,            0.023525,                   0,             0.09981,             0.12202,            0.033151,           0.0068065,             0.14872,            0.016645,                   0,           0.0065013,           0.0065013,           0.0065013
                  71,             0.14995,            0.023092,                   0,              0.1004,             0.11012,            0.032114,           0.0063513,             0.14906,            0.016597,                   0,           0.0064181,           0.0064181,           0.0064181
                  72,              0.1508,            0.022737,                   0,              0.1004,             0.11012,            0.032114,           0.0063513,             0.14906,            0.016617,                   0,           0.0063347,           0.0063347,           0.0063347
                  73,             0.14873,            0.026387,                   0,             0.11158,            0.098214,            0.029977,           0.0059999,             0.14806,            0.016562,                   0,           0.0062512,           0.0062512,           0.0062512
                  74,             0.14736,            0.028522,                   0,             0.11158,            0.098214,            0.029977,           0.0059999,             0.14806,            0.016537,                   0,           0.0061675,           0.0061675,           0.0061675
                  75,             0.15026,            0.021998,                   0,             0.10114,             0.11607,            0.029447,           0.0062273,             0.14776,            0.016372,                   0,           0.0060838,           0.0060838,           0.0060838
                  76,             0.14986,            0.024333,                   0,             0.10114,             0.11607,            0.029447,           0.0062273,             0.14776,            0.016389,                   0,               0.006,               0.006,               0.006
                  77,             0.15198,            0.018657,                   0,            0.093899,             0.10417,            0.025502,            0.004682,             0.14788,            0.016354,                   0,           0.0059162,           0.0059162,           0.0059162
                  78,             0.14734,            0.024443,                   0,            0.093899,             0.10417,            0.025502,            0.004682,             0.14788,            0.016361,                   0,           0.0058325,           0.0058325,           0.0058325
                  79,              0.1494,            0.025561,                   0,             0.11429,             0.08631,             0.02646,            0.005247,             0.14749,            0.016322,                   0,           0.0057488,           0.0057488,           0.0057488
                  80,             0.14823,            0.028142,                   0,             0.11429,             0.08631,             0.02646,            0.005247,             0.14749,            0.016348,                   0,           0.0056653,           0.0056653,           0.0056653
                  81,             0.15098,            0.023891,                   0,            0.076021,             0.14251,            0.029056,           0.0050034,             0.14733,            0.016171,                   0,           0.0055819,           0.0055819,           0.0055819
                  82,             0.15096,            0.022603,                   0,            0.076021,             0.14251,            0.029056,           0.0050034,             0.14733,            0.016171,                   0,           0.0054987,           0.0054987,           0.0054987
                  83,             0.14911,             0.02311,                   0,            0.087335,             0.13393,            0.029031,           0.0052663,             0.14695,            0.016191,                   0,           0.0054157,           0.0054157,           0.0054157
                  84,             0.14624,            0.030828,                   0,            0.087335,             0.13393,            0.029031,           0.0052663,             0.14695,            0.016201,                   0,           0.0053329,           0.0053329,           0.0053329
                  85,             0.14926,            0.019269,                   0,            0.087335,             0.13393,            0.029031,           0.0052663,             0.14695,            0.016198,                   0,           0.0052505,           0.0052505,           0.0052505
                  86,             0.14949,              0.0226,                   0,             0.07631,               0.125,             0.02459,           0.0042025,             0.14717,            0.016289,                   0,           0.0051684,           0.0051684,           0.0051684
                  87,             0.14796,            0.028501,                   0,             0.07631,               0.125,             0.02459,           0.0042025,             0.14717,            0.016283,                   0,           0.0050866,           0.0050866,           0.0050866
                  88,             0.14723,            0.024399,                   0,            0.095406,             0.11607,            0.026811,           0.0050703,             0.14717,            0.016201,                   0,           0.0050052,           0.0050052,           0.0050052
                  89,             0.14833,            0.029727,                   0,            0.095406,             0.11607,            0.026811,           0.0050703,             0.14717,            0.016212,                   0,           0.0049243,           0.0049243,           0.0049243
                  90,             0.14605,             0.02258,                   0,            0.076554,              0.1369,            0.027374,           0.0051426,             0.14701,            0.016126,                   0,           0.0048439,           0.0048439,           0.0048439
                  91,             0.14859,            0.024374,                   0,            0.076554,              0.1369,            0.027374,           0.0051426,             0.14701,            0.016121,                   0,           0.0047639,           0.0047639,           0.0047639
                  92,             0.14927,            0.023753,                   0,             0.08766,             0.13393,            0.035406,           0.0071172,              0.1467,            0.016159,                   0,           0.0046845,           0.0046845,           0.0046845
                  93,             0.14813,            0.028395,                   0,             0.08766,             0.13393,            0.035406,           0.0071172,              0.1467,            0.016154,                   0,           0.0046057,           0.0046057,           0.0046057
                  94,             0.14945,            0.022609,                   0,             0.10187,              0.1369,            0.040092,           0.0073154,             0.14766,             0.01604,                   0,           0.0045275,           0.0045275,           0.0045275
                  95,             0.15046,            0.023365,                   0,             0.10187,              0.1369,            0.040092,           0.0073154,             0.14766,            0.016034,                   0,           0.0044499,           0.0044499,           0.0044499
                  96,             0.14798,            0.026931,                   0,             0.10136,             0.12202,            0.033676,           0.0069843,             0.14754,            0.015992,                   0,           0.0043731,           0.0043731,           0.0043731
                  97,             0.15053,            0.024721,                   0,             0.10136,             0.12202,            0.033676,           0.0069843,             0.14754,            0.015994,                   0,           0.0042969,           0.0042969,           0.0042969
                  98,              0.1482,            0.022829,                   0,            0.085732,             0.14286,            0.036583,           0.0067763,             0.14698,            0.016045,                   0,           0.0042215,           0.0042215,           0.0042215
                  99,             0.14975,            0.021283,                   0,            0.085732,             0.14286,            0.036583,           0.0067763,             0.14698,            0.016058,                   0,           0.0041468,           0.0041468,           0.0041468
                 100,             0.14406,             0.02724,                   0,            0.085732,             0.14286,            0.036583,           0.0067763,             0.14698,            0.016058,                   0,            0.004073,            0.004073,            0.004073
                 101,             0.14821,            0.026223,                   0,            0.077809,               0.125,            0.031649,           0.0069234,             0.14653,            0.016094,                   0,               0.004,               0.004,               0.004
                 102,             0.14525,            0.029999,                   0,            0.077809,               0.125,            0.031649,           0.0069234,             0.14653,            0.016114,                   0,           0.0039279,           0.0039279,           0.0039279
                 103,             0.14897,            0.024938,                   0,             0.11335,             0.13095,             0.03636,           0.0069604,             0.14618,            0.016081,                   0,           0.0038567,           0.0038567,           0.0038567
                 104,             0.14686,            0.028247,                   0,             0.11335,             0.13095,             0.03636,           0.0069604,             0.14618,            0.016072,                   0,           0.0037864,           0.0037864,           0.0037864
                 105,             0.14983,            0.024494,                   0,            0.075716,             0.12798,            0.037004,           0.0073343,             0.14639,            0.016049,                   0,           0.0037171,           0.0037171,           0.0037171
                 106,             0.14863,            0.024721,                   0,            0.075716,             0.12798,            0.037004,           0.0073343,             0.14639,             0.01604,                   0,           0.0036489,           0.0036489,           0.0036489
                 107,             0.14956,            0.022502,                   0,            0.092149,              0.1131,            0.034993,           0.0067988,             0.14683,             0.01598,                   0,           0.0035816,           0.0035816,           0.0035816
                 108,             0.14609,            0.025154,                   0,            0.092149,              0.1131,            0.034993,           0.0067988,             0.14683,            0.015992,                   0,           0.0035154,           0.0035154,           0.0035154
                 109,             0.14803,            0.027732,                   0,            0.086598,             0.10119,            0.037132,           0.0062424,             0.14666,            0.016078,                   0,           0.0034503,           0.0034503,           0.0034503
                 110,             0.14851,            0.028029,                   0,            0.086598,             0.10119,            0.037132,           0.0062424,             0.14666,            0.016081,                   0,           0.0033863,           0.0033863,           0.0033863
                 111,             0.14933,            0.023504,                   0,             0.11583,             0.12202,            0.047913,           0.0089731,             0.14593,            0.016154,                   0,           0.0033235,           0.0033235,           0.0033235
                 112,             0.14515,            0.033045,                   0,             0.11583,             0.12202,            0.047913,           0.0089731,             0.14593,            0.016145,                   0,           0.0032618,           0.0032618,           0.0032618
                 113,             0.14988,            0.022963,                   0,            0.098561,             0.13988,            0.044036,           0.0093808,             0.14605,             0.01608,                   0,           0.0032013,           0.0032013,           0.0032013
                 114,             0.14723,             0.02741,                   0,            0.098561,             0.13988,            0.044036,           0.0093808,             0.14605,            0.016089,                   0,           0.0031421,           0.0031421,           0.0031421
